model_id,provider,model_version,recipe,n,accuracy,accuracy_ci_low,accuracy_ci_high,unparseable_rate,abstention_rate,accuracy_drop_vs_clean,accuracy_drop_ci_low,accuracy_drop_ci_high
grok-4.3,xai,,messenger_upload_download,60,1.000000,1.000000,1.000000,0.000000,0.000000,-0.033333,-0.100000,0.000000
grok-4.3,xai,,phone_screenshot_resave,60,0.966667,0.916667,1.000000,0.000000,0.000000,0.000000,-0.050000,0.050000
grok-4.3,xai,,video_call_frame_capture,60,0.983333,0.950000,1.000000,0.000000,0.000000,-0.016667,-0.050000,0.000000
