model_name,model_slug,family,recipe,severity,n,accuracy,mean_confidence,relative_accuracy_drop
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_11,level_1,500,0.226,0.37479156218469145,0.12399999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_11,level_2,500,0.222,0.3730537034869194,0.12799999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_11,level_3,500,0.222,0.37319968864321706,0.12799999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_11,level_4,500,0.218,0.3680821290910244,0.13199999999999998
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_12,level_1,499,0.1963927855711423,0.3347845951726059,0.1536072144288577
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_12,level_2,500,0.198,0.32528700929880144,0.15199999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_12,level_3,500,0.168,0.318954331189394,0.18199999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_12,level_4,500,0.128,0.33063132797181605,0.22199999999999998
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_12,level_5,500,0.09,0.2951436529457569,0.26
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_13,level_1,500,0.204,0.39030373108386995,0.146
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_13,level_2,500,0.136,0.3466681603416801,0.21399999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_13,level_3,500,0.112,0.32377334040403366,0.238
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_13,level_4,500,0.078,0.31584650960564614,0.27199999999999996
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_13,level_5,500,0.068,0.33274543936550616,0.282
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_14,level_1,500,0.068,0.20366721053421497,0.282
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_14,level_2,500,0.024,0.1341897336319089,0.32599999999999996
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_14,level_3,500,0.012,0.20609378701448441,0.33799999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_14,level_4,500,0.012,0.20793365828692914,0.33799999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_14,level_5,500,0.01,0.19634294831752777,0.33999999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_15,level_1,500,0.166,0.35967071394622324,0.18399999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_15,level_2,500,0.162,0.3685885144621134,0.18799999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_15,level_3,500,0.128,0.3672373480126262,0.22199999999999998
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_15,level_4,500,0.128,0.3570973968729377,0.22199999999999998
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_15,level_5,500,0.122,0.3449710269495845,0.22799999999999998
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_16,level_1,500,0.146,0.35802735379338263,0.204
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_16,level_2,500,0.106,0.32023956145346166,0.244
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_16,level_3,500,0.056,0.2875926621854305,0.294
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_16,level_4,500,0.028,0.2541220678091049,0.32199999999999995
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_16,level_5,500,0.016,0.23510963858664036,0.33399999999999996
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_17,level_1,500,0.112,0.3344154953211546,0.238
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_17,level_2,500,0.096,0.2820849375873804,0.254
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_17,level_3,500,0.092,0.24573663567006587,0.258
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_17,level_4,500,0.07,0.233124402821064,0.27999999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_17,level_5,500,0.048,0.20328372918069362,0.302
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_18,level_1,500,0.112,0.3086503601819277,0.238
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_18,level_2,500,0.062,0.27346058551967145,0.288
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_18,level_3,500,0.024,0.264834694981575,0.32599999999999996
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_18,level_4,500,0.008,0.3187913933545351,0.34199999999999997
CLIP ViT-B/32,clip_vit_b32,native_cure_or,native_challenge_type_18,level_5,500,0.01,0.418802252009511,0.33999999999999997
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,clean,clean,clean,500,0.624,0.01340457166172564,0.0
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,control_cure_or,grayscale_no_challenge,control,499,0.44288577154308617,0.013009900001357337,0.18111422845691383
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_02,level_1,500,0.614,0.013387498496100306,0.010000000000000009
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_02,level_2,500,0.606,0.013387235965579749,0.018000000000000016
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_02,level_3,500,0.594,0.013349383860826493,0.030000000000000027
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_02,level_4,500,0.582,0.01327581712976098,0.04200000000000004
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_03,level_1,500,0.55,0.013296923669055103,0.07399999999999995
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_03,level_2,500,0.524,0.013249954473227262,0.09999999999999998
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_03,level_3,500,0.466,0.01318949158117175,0.15799999999999997
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_03,level_4,500,0.354,0.013121135542169213,0.27
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_03,level_5,500,0.186,0.013104728665202856,0.438
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_04,level_1,500,0.578,0.013299754390493036,0.04600000000000004
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_04,level_2,500,0.404,0.012820185504853726,0.21999999999999997
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_04,level_3,500,0.292,0.012562071522697806,0.332
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_04,level_4,500,0.196,0.012404788091778755,0.428
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_04,level_5,500,0.152,0.012360324082896114,0.472
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_05,level_1,500,0.128,0.012474369008094073,0.496
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_05,level_2,500,0.016,0.013069149952381849,0.608
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_05,level_3,500,0.01,0.013354839313775301,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_05,level_4,500,0.01,0.013434454005211592,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_05,level_5,500,0.01,0.013485313763841987,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_06,level_1,500,0.542,0.013166961140930652,0.08199999999999996
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_06,level_2,500,0.472,0.013023759797215461,0.15200000000000002
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_06,level_3,500,0.442,0.012914654290303588,0.182
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_06,level_4,500,0.414,0.012821553859859705,0.21000000000000002
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_06,level_5,500,0.394,0.012753992334008217,0.22999999999999998
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_07,level_1,500,0.482,0.012438648568466305,0.14200000000000002
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_07,level_2,500,0.39,0.012002498358488083,0.23399999999999999
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_07,level_3,500,0.246,0.011685363229364157,0.378
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_07,level_4,500,0.126,0.011537697000429035,0.498
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_07,level_5,500,0.054,0.011435845138505102,0.57
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_08,level_1,500,0.498,0.012536670926958322,0.126
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_08,level_2,500,0.416,0.012288518365472555,0.20800000000000002
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_08,level_3,500,0.374,0.01213318801485002,0.25
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_08,level_4,500,0.306,0.011999050190672279,0.318
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_08,level_5,500,0.248,0.011837964531034232,0.376
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_09,level_1,500,0.274,0.012558844612911343,0.35
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_09,level_2,500,0.156,0.012457161145284772,0.46799999999999997
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_09,level_3,500,0.052,0.012552250016480684,0.572
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_09,level_4,500,0.01,0.013154917011037468,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_09,level_5,500,0.01,0.013421479808166624,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_11,level_1,500,0.444,0.012999210216104983,0.18
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_11,level_2,500,0.436,0.01299446964636445,0.188
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_11,level_3,500,0.424,0.012978304728865624,0.2
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_11,level_4,500,0.406,0.012929800236597656,0.21799999999999997
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_12,level_1,499,0.38276553106212424,0.013005399957060336,0.24123446893787576
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_12,level_2,500,0.354,0.013001469142735004,0.27
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_12,level_3,500,0.32,0.012999932846054435,0.304
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_12,level_4,500,0.254,0.013013185562565923,0.37
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_12,level_5,500,0.144,0.013076341273263096,0.48
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_13,level_1,500,0.398,0.012918721018359065,0.22599999999999998
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_13,level_2,500,0.256,0.0126902767829597,0.368
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_13,level_3,500,0.184,0.012557013085111975,0.44
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_13,level_4,500,0.136,0.012535884857177734,0.488
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_13,level_5,500,0.092,0.012492598541080951,0.532
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_14,level_1,500,0.06,0.012560457060113548,0.5640000000000001
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_14,level_2,500,0.01,0.013361818592995406,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_14,level_3,500,0.01,0.013483474740758538,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_14,level_4,500,0.01,0.013517483768984675,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_14,level_5,500,0.01,0.013543634157627821,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_15,level_1,500,0.386,0.012764205187559129,0.238
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_15,level_2,500,0.328,0.012689354721456766,0.296
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_15,level_3,500,0.31,0.01260838702134788,0.314
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_15,level_4,500,0.286,0.012546757977455854,0.338
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_15,level_5,500,0.264,0.012480624930933118,0.36
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_16,level_1,500,0.308,0.01223621348105371,0.316
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_16,level_2,500,0.184,0.011926600769162177,0.44
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_16,level_3,500,0.082,0.01177450016885996,0.542
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_16,level_4,500,0.03,0.01168014749698341,0.594
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_16,level_5,500,0.012,0.011770219197496773,0.612
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_17,level_1,500,0.288,0.012265070671215654,0.336
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_17,level_2,500,0.21,0.012087412444874645,0.41400000000000003
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_17,level_3,500,0.19,0.012045401291921734,0.434
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_17,level_4,500,0.142,0.0120051393173635,0.482
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_17,level_5,500,0.12,0.011890240643173457,0.504
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_18,level_1,500,0.136,0.012164354111999273,0.488
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_18,level_2,500,0.048,0.012160237906500697,0.576
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_18,level_3,500,0.012,0.012464411107823252,0.612
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_18,level_4,500,0.01,0.013013590754941106,0.614
HGNetV2-B0 Prototype,hgnetv2_b0_prototype,native_cure_or,native_challenge_type_18,level_5,500,0.01,0.013042702246457339,0.614
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,clean,clean,clean,500,0.556,0.011936820603907109,0.0
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,control_cure_or,grayscale_no_challenge,control,499,0.2845691382765531,0.011772014017782374,0.27143086172344694
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_02,level_1,500,0.552,0.011932515062391758,0.0040000000000000036
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_02,level_2,500,0.548,0.011931301275268197,0.008000000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_02,level_3,500,0.546,0.011931751359254122,0.010000000000000009
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_02,level_4,500,0.542,0.011929981591179967,0.014000000000000012
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_03,level_1,500,0.502,0.011980162303894757,0.05400000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_03,level_2,500,0.474,0.011995658768340946,0.08200000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_03,level_3,500,0.428,0.012020373741164804,0.12800000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_03,level_4,500,0.352,0.012084459831938147,0.20400000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_03,level_5,500,0.166,0.012225281186401845,0.39
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_04,level_1,500,0.488,0.011887140421196818,0.06800000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_04,level_2,500,0.312,0.011734386561438442,0.24400000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_04,level_3,500,0.224,0.011681185211986304,0.3320000000000001
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_04,level_4,500,0.158,0.011645210461691022,0.398
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_04,level_5,500,0.132,0.011664067735895515,0.42400000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_05,level_1,500,0.104,0.011810354413464666,0.45200000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_05,level_2,500,0.028,0.012383855493739247,0.528
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_05,level_3,500,0.01,0.012864085340872407,0.546
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_05,level_4,500,0.01,0.013175141111016274,0.546
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_05,level_5,500,0.01,0.013240355281159282,0.546
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_06,level_1,500,0.464,0.011911985460668802,0.09200000000000003
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_06,level_2,500,0.368,0.011937426526099443,0.18800000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_06,level_3,500,0.332,0.011935374226421118,0.22400000000000003
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_06,level_4,500,0.31,0.011907011697068811,0.24600000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_06,level_5,500,0.294,0.011889520762488247,0.26200000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_07,level_1,500,0.372,0.011601200656965375,0.18400000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_07,level_2,500,0.264,0.011473738668486475,0.29200000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_07,level_3,500,0.182,0.011392343120649457,0.37400000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_07,level_4,500,0.134,0.011273885779082775,0.42200000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_07,level_5,500,0.09,0.011125154325738549,0.4660000000000001
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_08,level_1,500,0.408,0.01165373569354415,0.14800000000000008
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_08,level_2,500,0.338,0.011570208096876741,0.21800000000000003
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_08,level_3,500,0.302,0.0115530662573874,0.25400000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_08,level_4,500,0.258,0.011521830847486854,0.29800000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_08,level_5,500,0.19,0.011432689167559146,0.36600000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_09,level_1,500,0.192,0.011814772019162773,0.36400000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_09,level_2,500,0.106,0.011811250541359185,0.45000000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_09,level_3,500,0.028,0.011998502846807242,0.528
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_09,level_4,500,0.012,0.012576256493106484,0.544
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_09,level_5,500,0.01,0.01269876492023468,0.546
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_11,level_1,500,0.278,0.01176732698455453,0.278
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_11,level_2,500,0.274,0.011770726339891553,0.28200000000000003
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_11,level_3,500,0.268,0.011773799074813724,0.28800000000000003
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_11,level_4,500,0.25,0.011784581936895848,0.30600000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_12,level_1,499,0.2545090180360721,0.011835102348370041,0.30149098196392793
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_12,level_2,500,0.244,0.011864159660413862,0.31200000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_12,level_3,500,0.232,0.01191120126284659,0.32400000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_12,level_4,500,0.202,0.01201964775286615,0.35400000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_12,level_5,500,0.126,0.012149545913562178,0.43000000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_13,level_1,500,0.238,0.011758852645754814,0.31800000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_13,level_2,500,0.132,0.0117636317294091,0.42400000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_13,level_3,500,0.09,0.011846656739711761,0.4660000000000001
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_13,level_4,500,0.076,0.011927608471363782,0.48000000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_13,level_5,500,0.068,0.01191053607314825,0.48800000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_14,level_1,500,0.074,0.011805325554683804,0.48200000000000004
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_14,level_2,500,0.016,0.012398230334743857,0.54
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_14,level_3,500,0.01,0.012962018532678485,0.546
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_14,level_4,500,0.01,0.013129675228148698,0.546
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_14,level_5,500,0.01,0.013103917505592108,0.546
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_15,level_1,500,0.218,0.01178228909149766,0.3380000000000001
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_15,level_2,500,0.184,0.011892835868522526,0.37200000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_15,level_3,500,0.168,0.011905572244897484,0.388
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_15,level_4,500,0.174,0.01190532529167831,0.38200000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_15,level_5,500,0.158,0.011904936000704766,0.398
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_16,level_1,500,0.156,0.011560759602114558,0.4
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_16,level_2,500,0.106,0.011482747670263051,0.45000000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_16,level_3,500,0.05,0.011387074621394277,0.506
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_16,level_4,500,0.026,0.011340577952563763,0.53
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_16,level_5,500,0.014,0.011498700883239508,0.542
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_17,level_1,500,0.18,0.011530890071764588,0.37600000000000006
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_17,level_2,500,0.144,0.01149838425964117,0.41200000000000003
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_17,level_3,500,0.104,0.01150098050944507,0.45200000000000007
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_17,level_4,500,0.086,0.011512962900102139,0.4700000000000001
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_17,level_5,500,0.066,0.011474596982821822,0.49000000000000005
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_18,level_1,500,0.088,0.011344115266576409,0.4680000000000001
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_18,level_2,500,0.044,0.01124012546427548,0.512
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_18,level_3,500,0.022,0.011346690092235804,0.534
MobileNetV3-Small Prototype,mobilenet_v3_small_prototype,native_cure_or,native_challenge_type_18,level_4,500,0.01,0.011912806071341037,0.546
