family,recipe,severity,n,accuracy,mean_confidence,relative_accuracy_drop
clean,clean,clean,100,0.85,0.8929690688848495,0.0
real_transfer,messenger_upload_download,real,60,0.8,0.886667650192976,0.04999999999999993
real_transfer,phone_screenshot_resave,real,60,0.8333333333333334,0.8884814927975336,0.016666666666666607
real_transfer,video_call_frame_capture,real,60,0.7666666666666667,0.8716525360941887,0.08333333333333326
