model_id,provider,model_version,recipe,n,accuracy,accuracy_ci_low,accuracy_ci_high,unparseable_rate,abstention_rate,accuracy_drop_vs_clean,accuracy_drop_ci_low,accuracy_drop_ci_high
HuggingFaceTB/SmolVLM2-2.2B-Instruct,huggingface,,messenger_upload_download,60,0.933333,0.833333,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HuggingFaceTB/SmolVLM2-2.2B-Instruct,huggingface,,phone_screenshot_resave,60,0.916667,0.816667,1.000000,0.000000,0.000000,0.016667,-0.050000,0.100000
HuggingFaceTB/SmolVLM2-2.2B-Instruct,huggingface,,video_call_frame_capture,60,0.950000,0.883333,1.000000,0.000000,0.000000,-0.016667,-0.066667,0.033333
